Time;Time2;Force;CoM vertical velocity;VL;SOL;VL_Smoothed Y1;SOL_Smoothed Y2;CoM vertical position;CoM vertical position2;_1;_2
s;%;N;ms-1;V;V;;;cm;mm;;
;"Normalize to [0-100] of ""Time""";;"Divided by 71.82825 on ""CoM velocity""";;;"50 pts SG smooth of ""VL""";"50 pts SG smooth of ""SOL""";Integrate of CoM velocity x=(0100) Area = 9.93124;"Multiply 10 on ""Integrated Y1""";;
2.227;3.99999999999997;-37.3121149999999;-0.00102244739110016;0.00473022;0.0163269;1,69782E+14;0.0153782035705225;0.0183274285502753;0.183274285502753;;
2.228;4.11428571428572;-38.4451149999999;-0.00154979722822824;0.0131226;0.0245667;1,68612E+14;0.0155569620727083;0.0181804431434564;0.181804431434564;;
2.229;4.22857142857142;-39.633115;-0.00209330366152485;0.00976563;0.0231934;1,70509E+14;0.0158699731034225;0.0179722659497563;0.179722659497563;;
2.23;4.34285714285712;-42.0161149999999;-0.00266166800301562;0.0224304;0.019989;1,77213E+14;0.0154416845855625;0.0177005532832112;0.177005532832112;;
2.231;4.45714285714282;-44.2811149999999;-0.00326238730314162;0.0379944;0.0221252;1,65736E+14;0.0152461972269587;0.0173620358371451;0.173620358371451;;
2.232;4.57142857142858;-45.3151149999999;-0.00388607110596533;0.0456238;0.0166321;1,63449E+14;0.0152581841031054;0.0169535524994817;0.169535524994817;;
2.233;4.68571428571428;-46.076115;-0.00452224999285723;0.0253296;0.00717163;1,75983E+14;0.0153779377894177;0.0164730770081204;0.164730770081204;;
2.234;4.79999999999998;-47.523115;-0.00517379887731079;0.0149536;0.0108337;1,89828E+13;0.0153587209574396;0.0159190170726823;0.159190170726823;;
2.235;4.91428571428568;-49.455115;-0.00584886914843142;0.0210571;0.00335693;2,00107E+14;0.014891286697864;0.0152891503283543;0.152891503283543;;
2.236;5.02857142857143;-51.075115;-0.00654866506780372;0.0314331;0.00961304;2,09936E+14;0.0145683536015312;0.014580719801712;0.14580719801712;;
2.237;5.14285714285714;-53.0541149999999;-0.00727351380475923;0.0267029;0.0012207;2,11121E+14;0.0148113215937847;0.0137908810089942;0.137908810089942;;
2.238;5.25714285714284;-54.8871149999999;-0.0080248980628674;0.00152588;0.018158;2,11787E+13;0.0148314034083218;0.01291668604513;0.1291668604513;;
2.239;5.37142857142854;-56.5691149999999;-0.00880075041039098;0.00915527;0.0161743;2,18347E+14;0.0150466478254094;0.0119552204180867;0.119552204180867;;
2.24;5.48571428571429;-58.6461149999999;-0.0096027693434377;0.00579834;0.037384;2,26042E+14;0.0148529199359895;0.0109035907178676;0.109035907178676;;
2.241;5.59999999999999;-60.7841149999999;-0.0104341291006337;0.0234985;0.0219727;2,27908E+13;0.0151967341526195;0.00975862509249221;0.0975862509249221;;
2.242;5.71428571428569;-62.2891149999999;-0.0112908479615965;0.0308228;0.0166321;2,28245E+14;0.0153499647804933;0.00851719783179347;0.0851719783179347;;
2.243;5.8285714285714;-63.4011149999999;-0.0121657838894157;0.0100708;0.0205994;2,27748E+14;0.0151722906148271;0.00717681886887864;0.0717681886887864;;
2.244;5.94285714285715;-65.4931149999999;-0.0130630230202188;0.00213623;0.0126648;2,2753E+14;0.0152350245018913;0.00573517275975619;0.0573517275975619;;
2.245;6.05714285714285;-67.7031149999999;-0.0139902085864881;0.0115967;0.0169373;2,29979E+14;0.015797729538925;0.00418927381080167;0.0418927381080167;;
2.246;6.17142857142855;-70.2261149999999;-0.0149503408006104;0.015564;0.0224304;2,2925E+14;0.0157789694231806;0.00253552813153908;0.0253552813153908;;
2.247;6.28571428571425;-71.725115;-0.0159384703563056;9.15527E-4;0.0152588;2,26302E+14;0.016091020552085;7.70453208286944E-4;0.00770453208286944;;
2.248;6.40000000000001;-73.811115;-0.01695155527489;0.00366211;0.0114441;2,28323E+14;0.0160273164908378;-0.00110897682778201;-0.0110897682778201;;
2.249;6.51428571428571;-76.3821149999999;-0.0179970578015559;1.52588E-4;0.0138855;2,28476E+14;0.0157975676828467;-0.00310604043215012;-0.0310604043215012;;
2.25;6.62857142857141;-78.8861149999999;-0.0190778876550448;0.0256348;0.0192261;2,24364E+14;0.0157167888908016;-0.00522460874395564;-0.0522460874395564;;
2.251;6.74285714285711;-81.532115;-0.0201945669140784;0.0558472;0.0152588;2,29382E+14;0.0158133820358332;-0.00746874900504815;-0.0746874900504815;;
2.252;6.85714285714281;-83.412115;-0.0213427518836936;0.0646973;0.00961304;2,26672E+14;0.0155687098308002;-0.00984231007920628;-0.0984231007920628;;
2.253;6.97142857142857;-85.7941149999999;-0.0225206048467911;0.0431824;0.00839233;2,21671E+14;0.0153245981544316;-0.0123487876066634;-0.123487876066634;;
2.254;7.08571428571427;-88.3651149999999;-0.0237329358886575;0.0123596;0.00823975;2,16696E+14;0.0151162939097148;-0.0149918470772602;-0.149918470772602;;
2.255;7.19999999999997;-90.9301149999999;-0.0249810188813738;0.0288391;0.0274658;2,06973E+14;0.0153904198432581;-0.0177755016355474;-0.177755016355474;;
2.256;7.31428571428567;-93.4921149999999;-0.0262647911754935;0.0750732;0.0205994;2,01992E+14;0.0152444699281977;-0.0207038336387966;-0.207038336387966;;
2.257;7.42857142857142;-96.051115;-0.0275842110047195;0.0595093;0.014801;1,96571E+14;0.0155099356918617;-0.0237809194776669;-0.237809194776669;;
2.258;7.54285714285712;-99.648115;-0.0289464830554075;0.0178528;0.00228882;1,94621E+14;0.0156386033160434;-0.027011244852531;-0.27011244852531;;
2.259;7.65714285714283;-102.113115;-0.0303509529888939;6.10352E-4;0.00366211;1,94154E+14;0.0154877258114567;-0.0303996697693478;-0.303996697693478;;
2.26;7.77142857142853;-105.042115;-0.0317929708240323;0.00808716;0.0137329;1,92003E+14;0.0155165972357245;-0.0339507511300861;-0.339507511300861;;
2.261;7.88571428571428;-107.705115;-0.0332739148486482;3.05176E-4;0.0120544;1,87664E+14;0.0149710992409794;-0.0376688588828119;-0.376688588828119;;
2.262;7.99999999999998;-110.878115;-0.0347954835588476;0.0234985;0.0100708;1,83968E+14;0.0140529991071145;-0.0415585387918113;-0.415585387918113;;
2.263;8.11428571428569;-113.388115;-0.0363566119140393;0.0196838;0.0212097;1,81776E+14;0.0128459101118938;-0.045624372818833;-0.45624372818833;;
2.264;8.22857142857139;-116.342115;-0.0379557754443564;0.0100708;0.0218201;1,69426E+14;0.0117221151074769;-0.049870794953598;-0.49870794953598;;
2.265;8.34285714285714;-119.940115;-0.0396005477717865;0.00213623;0.0274658;1,59941E+14;0.0109926369097828;-0.0543025848516647;-0.543025848516647;;
2.266;8.45714285714284;-122.954115;-0.0412913465593055;6.10352E-4;0.0152588;1,55666E+14;0.0113770961262996;-0.0589249788134409;-0.589249788134409;;
2.267;8.57142857142854;-126.955115;-0.043030977109911;0.0151062;0.0204468;1,56633E+14;0.0123544665893678;-0.0637433973088242;-0.637433973088242;;
2.268;8.68571428571424;-129.976115;-0.0448194881509503;0.00106812;0.0154114;1,60217E+14;0.0128679692587375;-0.0687634238951586;-0.687634238951586;;
2.269;8.8;-133.491115;-0.0466534966123089;0.010376;0.0109863;1,55885E+14;0.0134973278462479;-0.073990451595918;-0.73990451595918;;
2.27;8.9142857142857;-137.127115;-0.0485372835395016;0.00305176;0.00213623;1,4068E+14;0.014040619122834;-0.0794299247474494;-0.794299247474494;;
2.271;9.0285714285714;-140.840115;-0.0504722272203539;0.0244141;0.019989;1,27932E+14;0.0146642234763188;-0.0850876110765834;-0.850876110765834;;
2.272;9.1428571428571;-144.781115;-0.0524604507750002;0.0253296;0.0187683;1,23622E+14;0.0147047726187683;-0.090969478390603;-0.90969478390603;;
2.273;9.25714285714285;-148.562115;-0.0545024275548155;7.62939E-4;0.0158691;1,07928E+14;0.0148177020090149;-0.0970816428665945;-0.970816428665945;;
2.274;9.37142857142856;-151.567115;-0.0565916420173534;0.00305176;0.0115967;8,8912E+14;0.0149614535709982;-0.103429875413575;-1.03429875413575;;
2.275;9.48571428571426;-155.623115;-0.0587300084512603;0.0108337;0.00656128;8,09254E+13;0.0150271098751048;-0.110019684011781;-1.10019684011781;;
2.276;9.59999999999996;-159.716115;-0.0609251004785232;0.00640869;0.00106812;7,77596E+14;0.0153116798524542;-0.116857118807767;-1.16857118807768;;
2.277;9.71428571428571;-163.345115;-0.0631739457309552;0.00732422;0.0050354;8,86888E+14;0.0158133208021926;-0.123948492876883;-1.23948492876883;;
2.278;9.82857142857141;-166.928115;-0.065472994073248;1.52588E-4;0.014801;9,90043E+14;0.016173748036105;-0.131299746579979;-1.31299746579979;;
2.279;9.94285714285711;-171.219115;-0.0678268537202511;0.00350952;0.0238037;1,03923E+14;0.0162568839823326;-0.138916880739607;-1.38916880739607;;
2.28;10.0571428571428;-175.092115;-0.0702375433763545;0.0131226;0.00808716;1,01102E+13;0.0159442121351786;-0.146806274859412;-1.46806274859412;;
2.281;10.1714285714286;-179.192115;-0.0727037334810818;0.00793457;0.0204468;1,08729E+14;0.0165162792429274;-0.154974347822697;-1.54974347822697;;
2.282;10.2857142857143;-183.864115;-0.0752309859130774;0.0274658;0.0100708;1,31787E+14;0.0165554056090965;-0.163427760359505;-1.63427760359505;;
2.283;10.4;-188.337115;-0.0778218971438508;0.030365;0.00930786;1,49583E+14;0.0169395862559967;-0.172173639391329;-1.72173639391329;;
2.284;10.5142857142857;-192.264115;-0.0804712811914349;0.00915527;0.00778198;1,60391E+14;0.0166973309075177;-0.18121896386763;-1.8121896386763;;
2.285;10.6285714285714;-196.155115;-0.0831750867249518;0.00305176;0.00259399;1,64579E+14;0.0164052614651747;-0.190570184891426;-1.90570184891426;;
2.286;10.7428571428571;-201.244115;-0.0859414024840581;0.0154114;0.0119019;1,69354E+14;0.0165285164815058;-0.200233984274797;-2.00233984274797;;
2.287;10.8571428571428;-205.672115;-0.0887739665524008;0.0263977;0.0306702;1,67178E+14;0.016401181977893;-0.210217719648308;-2.10217719648308;;
2.288;10.9714285714285;-209.506115;-0.0916640428127067;0.0204468;0.0337219;1,66669E+14;0.0160503322585336;-0.220528463040599;-2.20528463040599;;
2.289;11.0857142857143;-213.280115;-0.0946070787385252;0.0311279;0.0521851;1,71484E+14;0.0161178242259621;-0.231172527129244;-2.31172527129244;;
2.29;11.2;-217.807115;-0.0976078983372407;0.0294495;0.043335;1,75379E+14;0.0161880932186912;-0.242156240105001;-2.42156240105001;;
2.291;11.3142857142857;-223.414115;-0.100679261212808;0.00671387;0.0331116;1,75559E+14;0.0163352161893135;-0.253486934936431;-2.53486934936431;;
2.292;11.4285714285714;-228.161115;-0.103822698796145;0.0038147;3.05176E-4;1,72419E+14;0.016275341141181;-0.265172761222656;-2.65172761222656;;
2.293;11.5428571428571;-232.681115;-0.107030644426314;0.00152588;0.00915527;1,72434E+14;0.0162925987250447;-0.277221523692515;-2.77221523692515;;
2.294;11.6571428571428;-237.185115;-0.110301406568256;0.00595093;0.00839233;1,69317E+14;0.0158964937647965;-0.28964049803506;-2.8964049803506;;
2.295;11.7714285714285;-241.247115;-0.113631797061246;0.0335693;0.00152588;1,72855E+14;0.014864388714399;-0.302436681099602;-3.02436681099602;;
2.296;11.8857142857142;-246.383115;-0.117026215288643;0.0363159;1.52588E-4;1,70992E+14;0.0137446306039095;-0.315617138948166;-3.15617138948166;;
2.297;12;-251.389115;-0.120491232481291;0.0123596;0.0259399;1,71216E+13;0.0135006113060771;-0.329189564535023;-3.29189564535023;;
2.298;12.1142857142857;-255.885115;-0.124022393567429;0.0358582;0.0184631;1,68184E+14;0.0134704106727672;-0.343161771737806;-3.43161771737806;;
2.299;12.2285714285714;-260.557115;-0.127617373556487;0.0518799;0.0134277;1,74661E+14;0.013088364858819;-0.357541187002028;-3.57541187002028;;
2.3;12.3428571428571;-265.273115;-0.13127770387938;0.0100708;0.018158;1,75846E+14;0.0129399211427665;-0.372335191426933;-3.72335191426933;;
2.301;12.4571428571429;-270.082115;-0.135004338199909;0.0169373;0.0167847;1,82423E+12;0.0129157620542255;-0.387551308117183;-3.87551308117184;;
2.302;12.5714285714286;-274.274115;-0.138793628928068;0.00183105;0.0050354;1,88004E+14;0.0117419833625224;-0.40319690623878;-4.0319690623878;;
2.303;12.6857142857143;-278.937115;-0.142644559750615;0.0196838;0.00137329;1,93192E+14;0.010813225296428;-0.419279088448989;-4.19279088448989;;
2.304;12.8;-284.749115;-0.146568407567935;0.0247192;0.0062561;1,92859E+14;0.00981100807882398;-0.435805543724333;-4.35805543724333;;
2.305;12.9142857142857;-290.114115;-0.150570059036864;0.0238037;0.0177002;1,90176E+14;0.00964289498860676;-0.452784884673184;-4.52784884673184;;
2.306;13.0285714285714;-295.134115;-0.154644001006097;0.00518799;0.00701904;1,83179E+13;0.0096233218014451;-0.470225688104209;-4.70225688104209;;
2.307;13.1428571428571;-300.256115;-0.15878854194058;0.0038147;0.0198364;1,73306E+14;0.010157888041224;-0.488136119129731;-4.88136119129731;;
2.308;13.2571428571428;-304.212115;-0.162996275283515;0.0152588;0.00228882;1,78591E+14;0.0103882747507758;-0.506523822971106;-5.06523822971106;;
2.309;13.3714285714286;-308.852115;-0.167263845808989;9.15527E-4;0.00808716;1,90327E+13;0.0106811599284695;-0.525395829890684;-5.25395829890684;;
2.31;13.4857142857143;-313.738115;-0.171597727293145;0.00289917;0.00762939;1,94033E+14;0.0103248777309112;-0.544759348353661;-5.44759348353661;;
2.311;13.6;-318.217115;-0.175996799006994;0.00457764;4.57764E-4;1,94096E+14;0.00989363374780856;-0.564621892713667;-5.64621892713667;;
2.312;13.7142857142857;-323.186115;-0.180461638717656;0.0180054;0.00473022;1,97716E+14;0.00958220591410904;-0.58499094629793;-5.8499094629793;;
2.313;13.8285714285714;-327.903115;-0.184993903154943;0.0378418;0.00823975;2,0279E+14;0.00967245572248522;-0.605874120119228;-6.05874120119228;;
2.314;13.9428571428571;-332.717115;-0.189592513356159;0.0202942;0.00396729;2,05788E+14;0.00965233606881243;-0.627279058205575;-6.27279058205575;;
2.315;14.0571428571428;-336.672115;-0.194252165001496;0.0144958;0.00411987;2,14192E+14;0.0106711154189676;-0.64921303982601;-6.4921303982601;;
2.316;14.1714285714285;-340.577115;-0.198966530496848;0.0178528;0.00793457;2,24867E+14;0.0115088246094362;-0.67168267956877;-6.7168267956877;;
2.317;14.2857142857143;-345.065115;-0.203739320081666;0.0263977;0.00289917;2,24074E+14;0.0127694537804254;-0.694694442458978;-6.94694442458978;;
2.318;14.4;-349.242115;-0.208572427161441;0.0314331;0.00473022;2,16478E+14;0.0137747318018075;-0.71825511373001;-7.18255113730011;;
2.319;14.5142857142857;-353.410115;-0.213463624200298;0.0294495;0.0141907;2,12604E+13;0.0151341286651113;-0.742371459522107;-7.42371459522107;;
2.32;14.6285714285714;-357.635115;-0.218413245328619;0.0154114;0.0337219;2,08453E+14;0.0161499065345987;-0.7670501377809;-7.670501377809;;
2.321;14.7428571428571;-362.014115;-0.223422759327875;0.0253296;0.030365;2,10097E+14;0.0168312483341865;-0.792297909475565;-7.92297909475565;;
2.322;14.8571428571428;-365.760115;-0.228488831855294;0.0424194;0.0204468;2,12354E+14;0.0173388711049854;-0.818121428971743;-8.18121428971743;;
2.323;14.9714285714286;-370.087115;-0.233611100936297;0.0628662;0.0138855;2,06286E+14;0.0185547133836327;-0.844527139416974;-8.44527139416974;;
2.324;15.0857142857142;-373.494115;-0.238787206775064;0.00869751;0.0248718;2,10496E+14;0.0194323180566717;-0.871521328429048;-8.71521328429049;;
2.325;15.2;-376.699115;-0.244009339073923;0.0256348;0.0138855;2,21298E+14;0.0202792244330336;-0.899109702477571;-8.99109702477571;;
2.326;15.3142857142857;-380.937115;-0.249283282465104;0.0131226;0.00274658;2,22292E+14;0.0210927565377245;-0.927297852279799;-9.27297852279799;;
2.327;15.4285714285714;-384.838115;-0.254613881839145;0.00869751;0.0354004;2,2743E+13;0.022078455940429;-0.956091975954323;-9.56091975954324;;
2.328;15.5428571428571;-387.920115;-0.259993090222684;0.00656128;0.0328064;2,30289E+14;0.0223282899744955;-0.985498088643568;-9.85498088643568;;
2.329;15.6571428571429;-391.229115;-0.265416786674349;0.0135803;0.0492859;2,36572E+14;0.0226648480992095;-1.01552151018055;-10.1552151018055;;
2.33;15.7714285714286;-394.372115;-0.270885395818162;0.0213623;0.0361633;2,42101E+14;0.0229522484719246;-1.04616734918012;-10.4616734918012;;
2.331;15.8857142857143;-397.779115;-0.276399599836988;0.0463867;0.0177002;2,48253E+14;0.0234044616037056;-1.07744077750327;-10.7744077750327;;
2.332;16;-400.373115;-0.281955577114585;0.0552368;0.0106812;2,47087E+14;0.0235606959520487;-1.10934678761478;-11.0934678761478;;
2.333;16.1142857142857;-403.075115;-0.287548420110975;0.0268555;0.00946045;2,37594E+14;0.0239433037928832;-1.14188987317054;-11.4188987317054;;
2.334;16.2285714285714;-406.029115;-0.293180634804014;0.00900269;0.00366211;2,34857E+14;0.0234727593686607;-1.17507439059425;-11.7507439059425;;
2.335;16.3428571428571;-408.221115;-0.298848671058399;0.0131226;0.0222778;2,301E+14;0.0233929832234479;-1.20890463664353;-12.0890463664353;;
2.336;16.4571428571428;-410.248115;-0.304546075981133;0.0154114;0.0184631;2,18356E+14;0.0230473628774604;-1.24338433647435;-12.4338433647435;;
2.337;16.5714285714286;-412.842115;-0.310275647914164;0.012207;0.0228882;2,08893E+13;0.0222666335016875;-1.27851700641124;-12.7851700641124;;
2.338;16.6857142857143;-414.809115;-0.316036969194512;0.0172424;0.0311279;2,00454E+14;0.0207373403887064;-1.31430629881745;-13.1430629881745;;
2.339;16.8;-416.332115;-0.321822584538034;0.0184631;0.0453186;1,96092E+14;0.019471316245351;-1.35075541617359;-13.5075541617359;;
2.34;16.9142857142857;-417.943115;-0.327630015811066;0.0108337;0.0387573;1,945E+14;0.018699792400983;-1.38786699333639;-13.8786699333639;;
2.341;17.0285714285714;-418.754115;-0.333454306746282;7.62939E-4;0.0474548;1,87964E+14;0.0183019555243833;-1.42564324033968;-14.2564324033968;;
2.342;17.1428571428571;-419.810115;-0.339291593961135;0.0143433;0.0317383;1,82856E+14;0.0179513062316474;-1.46408586323724;-14.6408586323724;;
2.343;17.2571428571428;-421.127115;-0.345145399746738;0.0325012;0.00839233;1,8073E+14;0.0172711635651091;-1.50319654859197;-15.0319654859197;;
2.344;17.3714285714285;-421.764115;-0.351012807423299;0.0149536;6.10352E-4;1,79617E+14;0.0161556625495708;-1.54297701757311;-15.4297701757311;;
2.345;17.4857142857143;-423.436115;-0.356896288163436;0.0161743;0.00762939;1,73788E+14;0.0149847238251376;-1.58342896589237;-15.8342896589237;;
2.346;17.6;-424.469115;-0.362798598542793;0.0239563;0.00823975;1,68673E+14;0.0149814017717502;-1.62455438798986;-16.2455438798986;;
2.347;17.7142857142857;-425.047115;-0.368712123173089;0.0286865;0.00808716;1,62166E+14;0.0146405745848377;-1.66635500065934;-16.6635500065934;;
2.348;17.8285714285714;-425.465115;-0.374632581008806;0.0361633;0.00747681;1,64003E+14;0.0143557879163967;-1.7088318408983;-17.088318408983;;
2.349;17.9428571428571;-426.030115;-0.380559881556303;0.027771;0.0112915;1,69904E+14;0.0137105566709552;-1.75198569590203;-17.5198569590203;;
2.35;18.0571428571428;-426.804115;-0.386496502949239;0.0274658;0.00579834;1,66886E+14;0.0127681421769689;-1.79581748930234;-17.9581748930234;;
2.351;18.1714285714286;-426.732115;-0.392438010999008;0.0219727;0.0100708;1,68935E+14;0.0117762360480645;-1.84032803295653;-18.4032803295653;;
2.352;18.2857142857143;-426.325115;-0.398376184706009;0.01297;0.0012207;1,65426E+14;0.0109400358891708;-1.88551741556824;-18.8551741556824;;
2.353;18.4;-427.049115;-0.404316565065743;9.15527E-4;0.0117493;1,54109E+14;0.0105416672995085;-1.93138557269807;-19.3138557269807;;
2.354;18.5142857142857;-428.107115;-0.410269350015897;0.00167847;9.15527E-4;1,44131E+14;0.00980374926614419;-1.97793333927415;-19.7793333927415;;
2.355;18.6285714285714;-428.143115;-0.416229750354336;0.00671387;0.00244141;1,37705E+14;0.0100437619449138;-2.0251618592953;-20.251618592953;;
2.356;18.7428571428571;-427.629115;-0.422186823311056;0.00167847;0.00534058;1,37079E+14;0.0103961567594056;-2.07307137779047;-20.7307137779047;;
2.357;18.8571428571429;-428.095115;-0.428143562137397;0.0038147;0.00183105;1,43538E+14;0.00997928169938164;-2.12166168553039;-21.2166168553039;;
2.358;18.9714285714286;-427.652115;-0.434100461067877;0.0271606;0.00427246;1,49376E+14;0.00987687972164715;-2.17093277257069;-21.7093277257069;;
2.359;19.0857142857143;-427.506115;-0.44005325994013;0.0140381;0.0137329;1,48128E+13;0.0100005676231851;-2.22088441377114;-22.2088441377114;;
2.36;19.2;-427.960115;-0.446008202815667;0.00213623;0.00305176;1,42911E+14;0.0096547417316587;-2.27151649735718;-22.7151649735718;;
2.361;19.3142857142857;-427.812115;-0.45196527577239;0.0230408;0.00839233;1,3562E+14;0.00967830467679902;-2.32282926756223;-23.2282926756223;;
2.362;19.4285714285714;-427.296115;-0.457917726592162;0.0135803;0.01297;1,34709E+14;0.00968131719973273;-2.37482258198306;-23.7482258198306;;
2.363;19.5428571428571;-427.038115;-0.463864789559528;0.0213623;0.042572;1,35746E+14;0.0100752147939025;-2.42749586862029;-24.2749586862029;;
2.364;19.6571428571428;-426.571115;-0.46980680576592;0.0300598;0.0402832;1,28385E+14;0.0103763665118349;-2.48084853121031;-24.8084853121031;;
2.365;19.7714285714286;-426.473115;-0.475744888979278;0.00442505;0.0198364;1,26014E+14;0.0114528626794718;-2.53488005662434;-25.3488005662434;;
2.366;19.8857142857143;-426.399115;-0.4816817748921;0.0128174;0.0038147;1,16502E+14;0.0124274703130535;-2.5895901517027;-25.895901517027;;
2.367;20;-425.391115;-0.487611128949232;0.00900269;0.00106812;1,12547E+14;0.0138812635931958;-2.64497831763648;-26.4497831763648;;
2.368;20.1142857142857;-425.613115;-0.493535011621362;0.00564575;0.00198364;1,02749E+14;0.0154458314723097;-2.70104381138337;-27.0104381138337;;
2.369;20.2285714285714;-424.900115;-0.499455476418132;0.00671387;0.0143433;9,87979E+14;0.0153966431968108;-2.75778612498564;-27.5778612498564;;
2.37;20.3428571428571;-424.273115;-0.505366613408408;0.0222778;0.0247192;9,6368E+14;0.0148652817699835;-2.81520453011858;-28.1520453011858;;
2.371;20.4571428571428;-423.646115;-0.51126902124246;0.00579834;0.00564575;9,96411E+14;0.015424308242497;-2.87329799495577;-28.7329799495577;;
2.372;20.5714285714285;-422.946115;-0.517162191763666;0.0198364;0.015564;1,12963E+14;0.0166162110012231;-2.93206549284183;-29.3206549284183;;
2.373;20.6857142857143;-421.667115;-0.523041586367675;0.0112915;0.00427246;1,24554E+14;0.0175327789940429;-2.99150570873506;-29.9150570873507;;
2.374;20.8;-421.421115;-0.528910365371011;0.0250244;0.00823975;1,36157E+14;0.0184750856939681;-3.05161724883441;-30.5161724883441;;
2.375;20.9142857142857;-420.720115;-0.534772552260357;0.00442505;0.0306702;1,39781E+14;0.0194130020695372;-3.11239912984191;-31.1239912984191;;
2.376;21.0285714285714;-419.613115;-0.540622153571989;0.00167847;0.0242615;1,36272E+14;0.0199534694444495;-3.17385025588947;-31.7385025588947;;
2.377;21.1428571428571;-418.385115;-0.546455500832758;0.0062561;0.00610352;1,40092E+14;0.0201453859708714;-3.2359689789983;-32.359689789983;;
2.378;21.2571428571429;-417.746115;-0.552275851813888;0.0274658;0.0242615;1,49592E+14;0.0204766148674489;-3.29875362772099;-32.9875362772099;;
2.379;21.3714285714286;-416.367115;-0.558082155396882;0.0205994;0.0398254;1,56994E+12;0.0214394992599606;-3.36220265670446;-33.6220265670446;;
2.38;21.4857142857143;-414.489115;-0.563865786841263;0.0144958;0.0318909;1,64966E+14;0.0221363380482457;-3.42631396768949;-34.2631396768949;;
2.381;21.6;-413.197115;-0.569627351758347;0.00106812;0.0224304;1,79095E+14;0.0224185882276382;-3.49108500418089;-34.9108500418088;;
2.382;21.7142857142857;-411.058115;-0.575365033314186;0.00274658;0.03479;1,90977E+14;0.0228015834051054;-3.55651314047077;-35.5651314047077;;
2.383;21.8285714285714;-409.684115;-0.581078260702706;0.0198364;0.0189209;1,54378E+14;0.0226734434789463;-3.62259561441458;-36.2259561441458;;
2.384;21.9428571428571;-408.760115;-0.586775491599199;0.0218201;0.00839233;1,15978E+13;0.0227251994697955;-3.68933011454611;-36.8933011454611;;
2.385;22.0571428571428;-406.979115;-0.592453892856469;0.0192261;0.0158691;1,12533E+14;0.0230326520372375;-3.75671465080071;-37.5671465080071;;
2.386;22.1714285714286;-405.503115;-0.598109621975129;0.0317383;0.0218201;1,51424E+14;0.0226164823282974;-3.82474685164826;-38.2474685164825;;
2.387;22.2857142857143;-403.378115;-0.603740284354103;0.0137329;0.0204468;1,60774E+14;0.0221838405382228;-3.89342398915278;-38.9342398915278;;
2.388;22.4;-402.001115;-0.609346569137306;0.00228882;0.0125122;1,49077E+14;0.0216682801325511;-3.9627432379237;-39.627432379237;;
2.389;22.5142857142857;-400.415115;-0.614932228330485;0.0366211;0.0267029;1,53434E+14;0.0224545962744796;-4.03270202635043;-40.3270202635043;;
2.39;22.6285714285714;-398.892115;-0.620496245620396;0.0244141;0.0204468;1,77046E+14;0.0230359394371786;-4.10329793914765;-41.0329793914765;;
2.391;22.7428571428571;-397.453115;-0.62603964428133;0.0445557;0.0238037;2,00432E+14;0.0227313982428141;-4.17452856142774;-41.7452856142774;;
2.392;22.8571428571428;-394.860115;-0.631554975990194;0.0164795;0.0233459;2,35051E+14;0.0215688379907133;-4.24639111115753;-42.4639111115753;;
2.393;22.9714285714285;-392.710115;-0.63703729144071;0.0515747;0.00900269;2,80541E+13;0.0195428259784366;-4.31888209786786;-43.1888209786786;;
2.394;23.0857142857143;-391.259115;-0.642494540151545;0.0585938;0.0437927;3,53858E+14;0.0186633784713583;-4.3919982025303;-43.919982025303;;
2.395;23.2;-389.682115;-0.647930710804127;0.0436401;0.0572205;3,2519E+14;0.0188562569145847;-4.46573678829919;-44.6573678829919;;
2.396;23.3142857142857;-387.620115;-0.653341550197141;0.0285339;0.030365;2,8341E+14;0.0194712103031099;-4.54009520321353;-45.4009520321353;;
2.397;23.4285714285714;-385.909115;-0.658726125549937;0.00198364;0.00839233;2,97673E+14;0.0195790982894743;-4.6150704989705;-46.150704989705;;
2.398;23.5428571428571;-382.895115;-0.66407780994328;0.0120544;0.0149536;3,90559E+14;0.0195216455317674;-4.69065929528443;-46.9065929528443;;
2.399;23.6571428571428;-380.136115;-0.669389308197162;0.0222778;0.0109863;4,94769E+14;0.0184174445890507;-4.76685741632101;-47.6685741632101;;
2.4;23.7714285714285;-378.658115;-0.674671312483804;0.0471497;0.0125122;5,60438E+14;0.0171396283279803;-4.84366088035992;-48.4366088035992;;
2.401;23.8857142857142;-375.608115;-0.679921797137764;0.0820923;0.0186157;6,14368E+14;0.0168048588453192;-4.92106620090971;-49.2106620090971;;
2.402;24;-373.008115;-0.685132951861372;0.0634766;0.03479;6,77132E+14;0.016489981838592;-4.99906932942397;-49.9906932942398;;
2.403;24.1142857142857;-371.443115;-0.690315113813308;0.0411987;0.0209045;7,67885E+14;0.0164489670289701;-5.07766636174823;-50.7766636174824;;
2.404;24.2285714285714;-368.532115;-0.695466118107145;0.037384;0.00701904;8,89165E+14;0.0162346474967043;-5.15685386071511;-51.5685386071511;;
2.405;24.3428571428571;-366.249115;-0.700580966709253;0.0354004;1.52588E-4;1,01581E+14;0.0157268717461777;-5.23662797984746;-52.3662797984747;;
2.406;24.4571428571429;-363.790115;-0.705662806014064;0.0170898;0.0100708;1,13518E+14;0.0154848305540782;-5.31698476686025;-53.1698476686025;;
